,0
452,0.061062273688634774
453,0.0440756055227924
454,1.2909440553966869
455,0.46298243995794514
456,0.08071914584032569
457,0.07639584725832688
458,0.07018343158585492
459,0.07538851378688056
460,0.08661563748010184
461,0.10880697581523774
462,0.06950907182316649
463,0.0
464,0.09426138078324238
465,0.10008112337201709
466,0.08870785889228254
467,0.08955372283796709
468,0.07603720463658481
469,0.052484102805336684
470,0.09270060449804966
471,0.5279439219851972
472,0.06576578644107296
473,0.08862210090520467
474,0.23009088245306739
475,0.0763308065868463
476,0.0915887584607255
477,0.16582271933458015
478,0.06592258772806321
479,0.5881133565806782
480,0.07713497937664095
481,0.0640780340424546
482,0.11598574535526646
483,0.08004932309609279
484,0.10207598618545372
485,0.11448196490748525
486,0.0
487,0.0722139279149509
488,0.1649996206371449
489,0.06684761975375998
490,0.06187134870475238
491,0.09303988514698242
492,0.07302834459437894
493,0.07747118942535673
494,0.9974113686693613
495,0.6914396702629882
496,0.0
497,0.07857863992919911
498,0.12195903477597649
499,0.09217494628590268
